data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7061062,706,SOM30919,30919,20200410,2020,1,Explosions/Remote violence,Grenade,Al Shabaab,,2,,,0,20,Eastern Africa,Somalia,Middle Shabelle,Jowhar,,Jowhar,2.7809,45.4968,2,Undisclosed Source; Shabelle Media Network,Local partner-Other,"On 10 April 2020, suspected Al Shabaab militants threw a hand grenade in the vicinity of the Safa Hotel, Hantiwadag Village in Jowhar district (Jowhar,Middle Shabelle). No casualties reported.",0,1586814291,SOM
7061063,706,SOM30922,30922,20200410,2020,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Somalia),Jareer-Weyne-Shiidle Sub-Clan Group (Somalia),7,27,Eastern Africa,Somalia,Banadir,Yaqshid,,Mogadishu-Yaqshid,2.0678,45.35,1,Undisclosed Source; Caasimada,Local partner-Other,"On 10 April 2020, Al Shabaab militants shot and killed a clan elder belong to Jareer Weyne clan while he was leaving mosque after Isha prayers in Mogadishu-Yaqshid (Yaqshid, Banadir).",1,1586814291,SOM
7060307,706,SOM30918,30918,20200410,2020,1,Battles,Armed clash,Al Shabaab,,2,Al Shabaab,,2,22,Eastern Africa,Somalia,Middle Juba,Jilib,,Jilib,0.4833,42.7666,1,Caasimada,National,"On 10 April 2020, heavy fighting erupted between Al Shabaab militants in Jilib town (Jilib,Middle Juba), after two militants were accused of spying and a section of the fighters defended the accused men. 10 militants were killed in the fight.",10,1586813940,SOM
7060572,706,SOM30913,30913,20200410,2020,1,Battles,Armed clash,Military Forces of Somalia (2017-) Jubaland Security Force,,1,Al Shabaab,,2,12,Eastern Africa,Somalia,Lower Juba,Kismaayo,,Bar-Sanguun,-0.4876,42.1839,2,Radio Dalsan,National,"On 10 April 2020, Jubaland forces clashed with Al Shabaab militants while carrying out operations near Bar-Sanguuni (Kismaayo,Lower Juba). One militant was killed.",1,1586813941,SOM
7060600,706,SOM30923,30923,20200410,2020,1,Violence against civilians,Attack,Unidentified Clan Militia (Somalia),,4,Civilians (Somalia),Unidentified Clan Group (Somalia),7,47,Eastern Africa,Somalia,Lower Shabelle,Wanla Weyn,,Yaaq Biri Weyne,2.6295,44.6977,1,Shabelle Media Network,Subnational,"On 10 April 2020, an unidentified clan militia shot and killed a prominent elder in Yaaq Biri Weyne (Wanla Weyne, Lower Shabelle). The motive of the killing was clan retaliation.",1,1586813941,SOM
7060601,706,SOM30912,30912,20200410,2020,1,Battles,Government regains territory,Military Forces of Somalia (2017-) Jubaland Security Force,,1,Al Shabaab,,2,12,Eastern Africa,Somalia,Lower Juba,Kismaayo,,Arare,-0.2021,42.607,2,Shabelle Media Network,National,"On 10 April 2020, Govt forces (assumed Jubaland security forces) captured villages near Arare town (Kismaayo, Lower Juba). It's unknown whether any Al Shabaab militants were killed or captured. Al Shabaab militants withdrew their forces from the area.",0,1586813941,SOM
7060602,706,SOM30921,30921,20200410,2020,1,Protests,Peaceful protest,Protesters (Somalia),Civilians (Somalia); Muslim Group (Somalia),6,,,0,60,Eastern Africa,Somalia,Banadir,Hamar Weyne,,Mogadishu-Hamar Weyne,2.0337,45.34,1,Shabelle Media Network,National,"On 10 April 2020, worshippers protested and chanted slogans like 'God is great' in Mogadishu-Hamar Weyne (Hamar Weyne,Banadir), in support of an imam who refused a police request to shut the mosque doors as part of coronavirus restrictions. [size=no report].",0,1586813941,SOM
7060630,706,SOM30915,30915,20200410,2020,1,Battles,Armed clash,Al Shabaab,,2,Al Shabaab,,2,22,Eastern Africa,Somalia,Bay,Diinsoor,,Diinsoor,2.4074,42.9766,2,Undisclosed Source,Local partner-Other,"On 10 April 2020, two groups of Al Shabaab militants clashed in Buulo Gaduud village near Diinsor town (Diinsoor, Bay). Two were killed and 1 injured. The clash followed a dispute over the release of several people detained by the group.",2,1586813941,SOM
7060641,706,SOM30917,30917,20200410,2020,1,Protests,Peaceful protest,Protesters (Somalia),Issa Mahmud Sub-Clan Group (Somalia),6,,,0,60,Eastern Africa,Somalia,Nugaal,Garoowe,,Garowe,8.4064,48.4819,1,Undisclosed Source,Local partner-Other,"On 10 April 2020, armed clan militiamen from the Bahortable sub-clan of Isse Mohamud protested at the mayor's office and blocked all the roads leading to the area in Garowe town (Garoowe, Nugaal). They were demanding compensation after demolition of buildings next to the mayor's office. [size=no report].",0,1586813941,SOM
7060648,706,SOM30914,30914,20200410,2020,1,Riots,Violent demonstration,Rioters (Somalia),Police Forces of Somalia (2017-),5,,,0,50,Eastern Africa,Somalia,Hiraan,Belet Weyne,,Belet Weyne,4.736,45.2043,1,Undisclosed Source,Local partner-Other,"On 10 April 2020, security forces (assumed police) staged a demonstration over payment and logistics issues, blocking all roads in Belet Weyne (Hiraan, Balet Weyne). The demonstrators set tires on fire and completely stopped the movement of cars in the town. Gunshots were heard from an unknown source. [size=no report]",0,1586813941,SOM
