data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7161064,524,NEP7744,7744,20181103,2018,1,Protests,Peaceful protest,Protesters (Nepal),NC: Nepali Congress,6,,,0,60,South Asia,Nepal,Central,Janakpur,Sarlahi,Balara,26.7738,85.3713,1,Annapurna Post,National,"On 3 November 2018, cadres of Nepali Congress party staged protests by organizing torch rally in Balara Municipality (Sarlahi district) demanding justice and compensation for their murdered party cadre. [size=no report]",0,1594762389,NPL
5604988,524,NEP4570,4570,20181102,2018,1,Protests,Peaceful protest,Protesters (Nepal),"Naya Shakti Party, Nepal; Women (Nepal)",6,,,0,60,South Asia,Nepal,Central,Bagmati,Kathmandu,Kathmandu,27.7017,85.3206,1,My Republica (Nepal),National,"On 2 Nov, in Kathmandu city (Kathmandu, Bagmati), the women's group of Naya Shakti staged a protest at the Maitighar Mandala demanding justice for the rape and murder of Nirmala Panta. It has been 100 days since the incident.",0,1563366779,NPL
5604989,524,NEP4571,4571,20181102,2018,2,Protests,Peaceful protest,Protesters (Nepal),,6,,,0,60,South Asia,Nepal,Central,Bagmati,Lalitpur,Patan,27.6766,85.3142,1,Himalayan Times,National,"Assumed on 2 Nov, in Patan (Lalitpur, Bagmati), locals staged a protest at the Krishna Mandir demanding justice for the rape and murder of Nirmala Panta. It has been 100 days since the incident.",0,1563366779,NPL
5604986,524,NEP4567,4567,20181031,2018,1,Protests,Peaceful protest,Protesters (Nepal),NC: Nepali Congress,6,,,0,60,South Asia,Nepal,Central,Janakpur,Sarlahi,Malangwa,26.8566,85.5594,1,Kathmandu Post,National,"On 31 Oct, in Malangwa (Sarlahi, Janakpur), the Nepali Congress organized a protest meeting to demand justice for the death of an NC member who was killed allegedly by NCP and to criticize police administration during the incident.",0,1563366779,NPL
7161008,524,NEP7742,7742,20181031,2018,1,Protests,Peaceful protest,Protesters (Nepal),,6,,,0,60,South Asia,Nepal,Far-Western,Seti,Kailali,Dhangadhi,28.7079,80.5961,1,Annapurna Post,National,"On 31 October 2018, relatives and family members of a 13 year old girl, who was raped and killed, along with activists staged a protest in Dhangadhi city (Kanchanpur) demanding justice and resignation of the Chief-Minister and Home Minister. [size=no report]",0,1594762389,NPL
7416739,524,NEP4566,4566,20181030,2018,1,Battles,Armed clash,NCP: Nepal Communist Party,,3,NC: Nepali Congress,,3,33,South Asia,Nepal,Central,Janakpur,Sarlahi,Ramnagar,26.8434,85.3827,2,My Republica (Nepal),National,"On 30 Oct, in Ramnagar rural municipality (Sarlahi, Janakpur), a clash involving firearms, lathis and stones occurred between NC and NCP over a political dispute, killing 1 NC member and injuring 7. NC houses were also vandalized. Police and APF were deployed to control the situation.",1,1608052593,NPL
7161061,524,NEP7741,7741,20181030,2018,1,Protests,Peaceful protest,Protesters (Nepal),Women (Nepal),6,,,0,60,South Asia,Nepal,East,Sagarmatha,Saptari,Rajbiraj,26.5397,86.748,1,Annapurna Post,National,"On 30 October 2018, Mehetar Community and several women rights organizations staged a protest in Rajbiraj city (Rajbiraj) over the arrest of people of Mehetar community for an alleged murder of 45-year-old women. [size=no report]",0,1594762389,NPL
7161183,524,NEP7740,7740,20181029,2018,1,Protests,Peaceful protest,Protesters (Nepal),Labour Group (Nepal),6,,,0,60,South Asia,Nepal,Central,Bagmati,Kathmandu,Kathmandu,27.7017,85.3206,1,Annapurna Post,National,"On 29 October 2018, around two thousand temporary government employees staged a protest at Singhadurbar in Kathmandu city (Kathmandu) demanding their reinstatement in the respective jobs. [size=around 2,000]",0,1594762390,NPL
5604984,524,NEP4565,4565,20181029,2018,1,Riots,Mob violence,Rioters (Nepal),Hindu Group (Nepal),5,Rioters (Nepal),Hindu Group (Nepal),5,55,South Asia,Nepal,Central,Narayani,Bara,Kalaiya,27.033,85.0032,2,Himalayan Times,National,"On 29 Oct, in Bara district (Narayani), locals clashed over the worship venue for the upcoming Chhath (Hindu) festival in Gadhimai temple in Mahagadhimai Municipality, injuring 11. One was seriously injured.",0,1563366779,NPL
5604979,524,NEP4560,4560,20181028,2018,2,Protests,Peaceful protest,Protesters (Nepal),,6,,,0,60,South Asia,Nepal,Central,Bagmati,Kathmandu,Kathmandu,27.7017,85.3206,1,Himalayan Times,National,"Assumed on 28 Oct, in Kathmandu city (Kathmandu, Bagmati), dozens of activists and literary artists staged a protest near the Office of the President and recited poems to denounce government delays in serving justice for the rape and murder of Nirmala Panta.",0,1563366779,NPL
5604980,524,NEP4561,4561,20181028,2018,1,Protests,Peaceful protest,Protesters (Nepal),Labour Group (Nepal),6,,,0,60,South Asia,Nepal,Central,Bagmati,Kathmandu,Kathmandu,27.7017,85.3206,1,My Republica (Nepal); Kathmandu Post,National,"On 28 Oct, in Kathmandu City (Kathmandu, Bagmati), temporary staffers and employees staged a sit-in protest in front of Ministry of General Administration (MoGA) at the Singha Durbar, pressing the government to meet their 6 point demands. Protest still ongoing as of 30 Oct.",0,1563366779,NPL
7161263,524,NEP7739,7739,20181028,2018,1,Protests,Peaceful protest,Protesters (Nepal),Dalit Caste Group (Nepal),6,,,0,60,South Asia,Nepal,Central,Janakpur,Sarlahi,Malangwa,26.8566,85.5594,1,Annapurna Post,National,"On 28 October 2018, Dalit group staged a protest in Malangwa town (Sarlahi) demanding justice for the victim of attack and caste discriminations and punishing the Ward President perceived to be involved in caste discrimination. [size=no report]",0,1594762390,NPL
5604978,524,NEP4559,4559,20181027,2018,1,Riots,Violent demonstration,Rioters (Nepal),,5,Rioters (Nepal),NCP: Nepal Communist Party,5,55,South Asia,Nepal,Central,Bagmati,Kathmandu,Kathmandu,27.7017,85.3206,1,My Republica (Nepal),National,"On 27 Oct, in Kathmandu city (Kathmandu, Bagmati), NCP party members clashed and chased anti-government demonstrators after the latter chanted slogans against the ruling party during a tea party hosted by NCP in Bhrikuti Mandap.",0,1563366779,NPL
