data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7458203,608,PHL11556,11556,20201231,2020,1,Violence against civilians,Attack,Police Forces of the Philippines (2016-),,1,Civilians (Nigeria),Drug Suspects (Nigeria),7,17,Southeast Asia,Philippines,Central Luzon,Tarlac,Concepcion,Dutung-A-Matas,15.3374,120.6224,1,GMA News; Philippine News Agency; Philippine Daily Inquirer,National,"On 31 December 2020, a Nigerian drug suspect was killed during a police raid in Barangay Dutung-A-Matas (Concepcion, Tarlac, Central Luzon) (identified as Barangay Jefmin in reports). Police said that they recovered shabu (crystal meth) from the slain suspect, who police said to be part of the West African drug syndicate.",1,1610469089,PHL
7458204,608,PHL11558,11558,20201231,2020,1,Protests,Peaceful protest,Protesters (Philippines),,6,,,0,60,Southeast Asia,Philippines,National Capital Region,Metro Manila,Quezon City,Quezon City,14.6488,121.0509,1,Philippine Daily Inquirer; Twitter,New media-National,"On 31 December 2020, activists staged a demonstration at the Commission on Human Rights grounds in Quezon City (Metro Manila, National Capital Region), in order to condemn the killing of 9 Tumandok farmers in Capiz and 1 peasant activist in Bohol on 30 December 2020. [size=no report]",0,1610469089,PHL
7458258,608,PHL11557,11557,20201231,2020,2,Violence against civilians,Attack,Police Forces of the Philippines (2016-),,1,Civilians (Philippines),Drug Suspects (Philippines),7,17,Southeast Asia,Philippines,Calabarzon,Laguna,Santa Rosa,Santa Rosa,14.3122,121.1113,1,ABS CBN,National,"Around 31 December 2020 (as reported), a drug suspect was killed during a police raid in Barangay Caingin, Santa Rosa (Laguna, Calabarzon).",1,1610469090,PHL
7458568,608,PHL11527,11527,20201230,2020,1,Battles,Armed clash,NPA: New People's Army,,2,Military Forces of the Philippines (2016-),,1,12,Southeast Asia,Philippines,Caraga,Agusan del Norte,Butuan,Butuan,8.9491,125.5436,1,Philippine News Agency,National,"On 30 December 2020, a suspected NPA militant was killed in a 5-minute firefight between the NPA and the military in Barangay Tungao, Butuan (Agusan del Norte, Caraga). The military reported no casualties on their side and said it retrieved weapons and other items from the rebels.",1,1610469096,PHL
7458196,608,PHL11547,11547,20201230,2020,1,Violence against civilians,Attack,Police Forces of the Philippines (2016-),,1,Civilians (Philippines),Tumandok Tribal Group (Philippines); Farmers (Philippines),7,17,Southeast Asia,Philippines,Western Visayas,Capiz,Tapaz,Acuna,11.2276,122.4708,1,GMA News; Philippine Daily Inquirer; Bulatlat; Panay News; ABS CBN,Subnational-National,"On 30 December 2020, a farmer belonging to the indigenous Tumandok tribal group - accused by the police of being an NPA militant - was shot dead in a police operation in Barangay Acuna (Tapaz, Capiz, Western Visayas). The Tumandok farmer was reportedly a member of red-tagged local farmer association Tumandok nga Mangunguma nga Nagapangapin sa Duta kag Kinabuhi (TUMANDUK), which opposes the construction of a dam in the area. Farmers' and human rights groups condemned the killing, which was one of 9 such killings of Tumandok farmers in different barangays of Tapaz town that same day (events coded separately), carried out by the police alongside arrests.",1,1610469089,PHL
7458197,608,PHL11548,11548,20201230,2020,1,Violence against civilians,Attack,Police Forces of the Philippines (2016-),,1,Civilians (Philippines),Tumandok Tribal Group (Philippines); Farmers (Philippines),7,17,Southeast Asia,Philippines,Western Visayas,Capiz,Tapaz,Aglinab,11.2229,122.4889,1,GMA News; Bulatlat; ABS CBN; Philippine Daily Inquirer; Panay News,Subnational-National,"On 30 December 2020, a farmer belonging to the indigenous Tumandok tribal group - accused by the police of being an NPA militant - was shot dead in a police operation in Barangay Aglinab (Tapaz, Capiz, Western Visayas). The Tumandok farmer was reportedly a member of red-tagged local farmer association Tumandok nga Mangunguma nga Nagapangapin sa Duta kag Kinabuhi (TUMANDUK), which opposes the construction of a dam in the area. Farmers' and human rights groups condemned the killing, which was one of 9 such killings of Tumandok farmers in different barangays of Tapaz town that same day (events coded separately), carried out by the police alongside arrests.",1,1610469089,PHL
7458198,608,PHL11549,11549,20201230,2020,1,Violence against civilians,Attack,Police Forces of the Philippines (2016-),,1,Civilians (Philippines),Tumandok Tribal Group (Philippines); Farmers (Philippines),7,17,Southeast Asia,Philippines,Western Visayas,Capiz,Tapaz,Da-an Sur,11.2629,122.439,1,ABS CBN; Panay News; Bulatlat; Philippine Daily Inquirer; GMA News,Subnational-National,"On 30 December 2020, a farmer belonging to the indigenous Tumandok tribal group - accused by the police of being an NPA militant - was shot dead in a police operation in Barangay Da-an Sur (Tapaz, Capiz, Western Visayas). The Tumandok farmer was reportedly a member of red-tagged local farmer association Tumandok nga Mangunguma nga Nagapangapin sa Duta kag Kinabuhi (TUMANDUK), which opposes the construction of a dam in the area. Farmers' and human rights groups condemned the killing, which was one of 9 such killings of Tumandok farmers in different barangays of Tapaz town that same day (events coded separately), carried out by the police alongside arrests.",1,1610469089,PHL
7458199,608,PHL11550,11550,20201230,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Philippines),,3,Civilians (Philippines),KMP: Kilusang Magbubukid ng Pilipinas; Farmers (Philippines),7,37,Southeast Asia,Philippines,Central Visayas,Bohol,Balilihan,Dorol,9.7709,123.9538,1,Philippine Daily Inquirer; Kodao Productions,National,"On 30 December 2020, a farmer activist was shot dead by unidentified assailants in Barangay Dorol (Balilihan, Bohol, Central Visayas). The slain farmer was a former officer of Hugpong sa Mag-uuma Dapit sa Kasadpan (HUMANDA KA), a grouping of local affiliates of KMP, one of the groups that have often been red-tagged by the military.",1,1610469089,PHL
7458200,608,PHL11551,11551,20201230,2020,1,Violence against civilians,Attack,Police Forces of the Philippines (2016-),,1,Civilians (Philippines),Tumandok Tribal Group (Philippines); Farmers (Philippines),7,17,Southeast Asia,Philippines,Western Visayas,Capiz,Tapaz,Lahug,11.2429,122.463,1,GMA News; Philippine Daily Inquirer; Panay News; Bulatlat; ABS CBN,Subnational-National,"On 30 December 2020, 3 farmers belonging to the indigenous Tumandok tribal group - accused by the police of being NPA militants - were shot dead in a police operation in Barangay Lahug (Tapaz, Capiz, Western Visayas). The Tumandok farmers were reportedly members of red-tagged local farmer association Tumandok nga Mangunguma nga Nagapangapin sa Duta kag Kinabuhi (TUMANDUK), which opposes the construction of a dam in the area. Farmers' and human rights groups condemned the killings, which were part of 9 such killings of Tumandok farmers in different barangays of Tapaz town that same day (events coded separately), carried out by the police alongside arrests.",3,1610469089,PHL
7458201,608,PHL11552,11552,20201230,2020,1,Violence against civilians,Attack,Police Forces of the Philippines (2016-),,1,Civilians (Philippines),Tumandok Tribal Group (Philippines); Farmers (Philippines),7,17,Southeast Asia,Philippines,Western Visayas,Capiz,Tapaz,Nayawan,11.2354,122.4336,1,GMA News; Panay News; Philippine Daily Inquirer; ABS CBN; Bulatlat,Subnational-National,"On 30 December 2020, 2 farmers belonging to the indigenous Tumandok tribal group - accused by the police of being NPA militants - were shot dead in a police operation in Barangay Nayawan (Tapaz, Capiz, Western Visayas). The Tumandok farmers were reportedly members of red-tagged local farmer association Tumandok nga Mangunguma nga Nagapangapin sa Duta kag Kinabuhi (TUMANDUK), which opposes the construction of a dam in the area. Farmers' and human rights groups condemned the killings, which were part of 9 such killings of Tumandok farmers in different barangays of Tapaz town that same day (events coded separately), carried out by the police alongside arrests.",2,1610469089,PHL
7458202,608,PHL11554,11554,20201230,2020,1,Violence against civilians,Attack,Police Forces of the Philippines (2016-),,1,Civilians (Philippines),Tumandok Tribal Group (Philippines); Farmers (Philippines),7,17,Southeast Asia,Philippines,Western Visayas,Capiz,Tapaz,Tacayan,11.2666,122.5333,1,GMA News; Philippine Daily Inquirer; Bulatlat; Panay News; ABS CBN,Subnational-National,"On 30 December 2020, a farmer belonging to the indigenous Tumandok tribal group - accused by the police of being an NPA militant - was shot dead in a police operation in Barangay Tacayan (Tapaz, Capiz, Western Visayas). The Tumandok farmer was reportedly a member of red-tagged local farmer association Tumandok nga Mangunguma nga Nagapangapin sa Duta kag Kinabuhi (TUMANDUK), which opposes the construction of a dam in the area. Farmers' and human rights groups condemned the killing, which was one of 9 such killings of Tumandok farmers in different barangays of Tapaz town that same day (events coded separately), carried out by the police alongside arrests.",1,1610469089,PHL
7458260,608,PHL11553,11553,20201230,2020,1,Violence against civilians,Attack,Police Forces of the Philippines (2016-),,1,Civilians (Philippines),Drug Suspects (Philippines),7,17,Southeast Asia,Philippines,Central Luzon,Bulacan,San Jose del Monte,San Jose del Monte,14.8138,121.0452,1,ABS CBN,National,"On 30 December 2020, a drug suspect was killed while another was arrested during a police raid in Barangay Santo Cristo, San Jose del Monte (Bulacan, Central Luzon). Police said they recovered shabu (crystal meth) from the suspects.",1,1610469090,PHL
7458547,608,PHL11555,11555,20201230,2020,1,Protests,Peaceful protest,Protesters (Philippines),YND: Youth for Nationalism and Democracy,6,,,0,60,Southeast Asia,Philippines,Central Luzon,Bataan,Balanga,Balanga,14.6761,120.5361,1,Philippine Daily Inquirer,National,"On 30 December 2020, on the occasion of Rizal Day, a small group of activists from YND staged a demonstration in Balanga (Bataan, Central Luzon), in order to pay homage to the national hero Jose Rizal, as well as to demand respect for human rights and an end to extrajudicial killings. The demonstrators also condemned a police officer's killing of two civilians in Paniqui, Tarlac on 20 December. [size=a small group]",0,1610469095,PHL
7458572,608,PHL11544,11544,20201229,2020,1,Battles,Armed clash,Dawlah Islamiyah,,2,MILF: Moro Islamic Liberation Front,,3,23,Southeast Asia,Philippines,Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,Shariff Aguak,Shariff Aguak,6.8647,124.4417,2,Philippine Star,National,"On 29 December 2020, 7 suspected Dawlah Islamiyah militants were killed in a firefight with the MILF at the boundary of Shariff Aguak and Shariff Saydona Mustapha towns (Maguindanao, Bangsamoro Autonomous Region in Muslim Mindanao). The Dawlah Islamiyah militants were reportedly headed towards Mamasapano town in order to attack an army detachment, but they were intercepted by MILF soldiers. The MILF has been assisting the military in fighting Islamist groups in the region in recent years, following a 2014 peace agreement.",7,1610469096,PHL
7458185,608,PHL11526,11526,20201229,2020,1,Battles,Armed clash,NPA: New People's Army,,2,Military Forces of the Philippines (2016-),,1,12,Southeast Asia,Philippines,Northern Mindanao,Bukidnon,Malitbog,Silo-o,8.4601,124.9608,1,GMA News; Manila Bulletin; Mindanao Goldstar Daily,Subnational-National,"On 29 December 2020, a suspected NPA militant was killed while another was wounded during a firefight between the NPA and the military in Barangay Silo-o (Malitbog, Bukidnon, Northern Mindanao). The military reported no casualties on their side and said that it retrieved weapons and other items from the rebels.",1,1610469089,PHL
7458192,608,PHL11542,11542,20201229,2020,2,Battles,Armed clash,Armed Drug Suspects (Philippines),,3,Police Forces of the Philippines (2016-),,1,13,Southeast Asia,Philippines,National Capital Region,Metro Manila,Caloocan,Caloocan,14.6495,120.9678,1,GMA News; ABS CBN; Manila Bulletin,National,"Around 29 December 2020 (as reported), a drug suspect was killed while another was arrested during a shootout with the police in Caloocan (Metro Manila, National Capital Region). A police officer was killed while another was wounded during the shootout. Police said that they retrieved shabu (crystal meth) from the suspects.",2,1610469089,PHL
7458193,608,PHL11543,11543,20201229,2020,1,Battles,Armed clash,Armed Drug Suspects (Philippines),Dawlah Islamiyah,3,Police Forces of the Philippines (2016-),Police Forces of the Philippines (2016-) Philippine Drug Enforcement Agency,1,13,Southeast Asia,Philippines,Soccsksargen,South Cotabato,Polomolok,Cannery Site,6.2415,125.0832,1,Manila Bulletin; Sunstar (Philippines),National,"On 29 December 2020, a drug suspect - also reportedly a Dawlah Islamiyah militant - was killed during a shootout with a joint police and PDEA team in Barangay Cannery Site (Polomolok, South Cotabato, Soccsksargen). No police officers were killed during the shootout. Police said they recovered shabu (crystal meth) from the slain suspect.",1,1610469089,PHL
7458570,608,PHL11540,11540,20201228,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Philippines),,3,Civilians (Philippines),Police Forces of the Philippines (2016-),7,37,Southeast Asia,Philippines,Calabarzon,Cavite,Dasmarinas,Dasmarinas,14.3294,120.9366,1,Philippine Star,National,"On 28 December 2020, a police officer was shot dead by unidentified assailants in Barangay Datu Esmael, Dasmarinas (Cavite, Calabarzon). The motive for the attack was unclear. The police officer was in front of his residence at the time of the attack and is assumed off-duty.",1,1610469096,PHL
7458827,608,PHL11541,11541,20201228,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Philippines),,3,Civilians (Philippines),Government of the Philippines (2016-),7,37,Southeast Asia,Philippines,Zamboanga Peninsula,Zamboanga Sibugay,Alicia,Kawayan,7.5527,122.8934,1,Sunstar (Philippines),National,"On 28 December 2020, a barangay councilor was shot dead by unidentified assailants in Barangay Kawayan (Alicia, Zamboanga Sibugay, Zamboanga Peninsula). The motive for the attack was unclear.",1,1610469100,PHL
7458388,608,PHL11537,11537,20201227,2020,1,Violence against civilians,Attack,Police Forces of the Philippines (2016-),,1,Civilians (Philippines),Drug Suspects (Philippines),7,17,Southeast Asia,Philippines,Central Visayas,Cebu,Cebu City,Cebu City,10.3167,123.8907,1,Freeman (Philippines),Subnational,"On 27 December 2020, a drug suspect was killed while 3 others were arrested during a police raid in Barangay Mabolo, Cebu City (Cebu, Central Visayas). Police said that the slain suspect - also a robbery and murder suspect - was known to them as a 'street-level' drug peddler.",1,1610469093,PHL
7458190,608,PHL11535,11535,20201227,2020,1,Battles,Armed clash,NPA: New People's Army,,2,Military Forces of the Philippines (2016-),,1,12,Southeast Asia,Philippines,Caraga,Agusan del Norte,Jabonga,Baleguian,9.357,125.6402,1,Manila Bulletin; Philippine News Agency; ABS CBN,National,"On 27 December 2020, 2 suspected NPA fighters were killed in an hourlong firefight between the NPA and the military in Barangay Baleguian (Jabonga, Agusan del Norte, Caraga). 2 government soldiers were also wounded. The military reported retrieving weapons and other items from the rebels.",2,1610469089,PHL
7458191,608,PHL11536,11536,20201227,2020,1,Battles,Armed clash,NPA: New People's Army,,2,Military Forces of the Philippines (2016-),,1,12,Southeast Asia,Philippines,Soccsksargen,Sultan Kudarat,Kalamansig,Datu Wasay,6.5141,124.2088,1,Philippine Daily Inquirer; Philippine News Agency; Philippine Star,National,"On 27 December 2020, 3 suspected NPA militants were killed while 4 others were wounded during a firefight between the NPA and the military in Barangay Datu Wasay (Kalamansig, Sultan Kudarat, Soccsksargen).",3,1610469089,PHL
7458262,608,PHL11538,11538,20201227,2020,1,Violence against civilians,Attack,Police Forces of the Philippines (2016-),,1,Civilians (Philippines),Drug Suspects (Philippines),7,17,Southeast Asia,Philippines,Caraga,Agusan del Sur,San Francisco,San Francisco,8.5,125.9333,1,ABS CBN,National,"On 27 December 2020, a drug and robbery suspect was killed during a police raid in San Francisco town (Agusan del Sur, Caraga). Police said they retrieved shabu (crystal meth) from the slain suspect.",1,1610469090,PHL
7458556,608,PHL11539,11539,20201227,2020,1,Violence against civilians,Attack,Police Forces of the Philippines (2016-),,1,Civilians (Philippines),Drug Suspects (Philippines),7,17,Southeast Asia,Philippines,Central Luzon,Bulacan,San Miguel,San Miguel,15.1423,120.9756,1,Philippine Daily Inquirer,National,"On 27 December 2020, a drug suspect was killed during a police raid in San Miguel town (Bulacan, Central Luzon).",1,1610469095,PHL
7458563,608,PHL11533,11533,20201226,2020,1,Protests,Peaceful protest,Protesters (Philippines),Former NPA: New People's Army,6,,,0,60,Southeast Asia,Philippines,Soccsksargen,South Cotabato,General Santos,General Santos,6.1127,125.1716,1,Philippine News Agency,National,"On 26 December 2020, about 200 individuals, including purported former NPA members, staged a demonstration against the CPP-NPA-NDF at the Plaza Heneral Santos in General Santos (South Cotabato, Soccsksargen), on the occasion of the Communist Party of the Philippines' 52nd anniversary. [size=about 200]",0,1610469096,PHL
7458567,608,PHL11534,11534,20201226,2020,1,Protests,Peaceful protest,Protesters (Philippines),HOOC: Hands Off Our Children; Liga Independencia Filipinas; LPP: League of Parents of the Philippines,6,,,0,60,Southeast Asia,Philippines,National Capital Region,Metro Manila,Manila,Manila,14.6042,120.9822,1,Philippine News Agency,National,"On 26 December 2020, on the occasion of the Communist Party of the Philippines' 52nd anniversary, demonstrators led by such groups as Hands Off Our Children, Liga Independencia, and LPP staged a demonstration against the CPP-NPA-NDF along Mendiola Street in Manila (Metro Manila, National Capital Region). [size=no report]",0,1610469096,PHL
7458164,608,PHL11481,11481,20201226,2020,1,Battles,Armed clash,NPA: New People's Army,,2,Military Forces of the Philippines (2016-),,1,12,Southeast Asia,Philippines,Western Visayas,Iloilo,Miagao,Tigmarabo,10.7449,122.1952,1,Philippine News Agency; Manila Bulletin; Panay News,Subnational-National,"On 26 December 2020, the NPA and the military engaged in a 20-minute firefight in Barangay Tigmarabo (Miagao, Iloilo, Western Visayas). There were no reported casualties on both sides, though the military reported seizing an NPA camp the an area and recovering weapons and other items from the rebels.",0,1610469088,PHL
7458187,608,PHL11530,11530,20201226,2020,1,Strategic developments,Agreement,NPA: New People's Army,,2,Police Forces of the Philippines (2016-),,1,12,Southeast Asia,Philippines,Caraga,Agusan del Norte,Butuan,Butuan,8.9491,125.5436,1,Philippine News Agency; GMA News,National,"Agreement: On 26 December 2020, on the occasion of the Communist Party of the Philippines' 52nd anniversary, 32 alleged members of the NPA formally surrendered to the police at a ceremony at the regional police headquarters in Butuan (Agusan del Norte, Caraga). Police said that the former rebels also handed over several firearms.",0,1610469089,PHL
7458189,608,PHL11532,11532,20201226,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Philippines),,3,Civilians (Philippines),Police Forces of the Philippines (2016-),7,37,Southeast Asia,Philippines,Northern Mindanao,Misamis Oriental,Cagayan de Oro,Cagayan de Oro,8.4822,124.6472,1,Mindanao Goldstar Daily; Philippine Daily Inquirer,Subnational-National,"On 26 December 2020, a police officer was shot dead by unidentified assailants in Barangay Lapasan, Cagayan de Oro (Misamis Oriental, Northern Mindanao). The police officer had just left the police station and was on his way home at the time of the attack, and is assumed off-duty. The police officer was previously part of the security detail of a town mayor killed in Cebu City, Cebu on 25 October 2019. Police are investigating whether this recent attack was related to the Cebu City attack.",1,1610469089,PHL
7458186,608,PHL11529,11529,20201225,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of the Philippines (2016-),,1,NPA: New People's Army,,2,12,Southeast Asia,Philippines,Soccsksargen,Sultan Kudarat,Palimbang,Namat Masla,6.409,124.1188,1,Manila Bulletin; Philippine Daily Inquirer; GMA News; Tempo (Philippines),National,"On 25 December 2020, 3 to 29 suspected NPA militants were killed in an airstrike by the military on an NPA position in Barangay Namat Masla (Palimbang, Sultan Kudarat, Soccsksargen). The airstrike was followed by a military ground assault with helicopter support, but there was no reported gun battle with the rebels, who reportedly scampered. The military said that it recovered weapons and other items from the blast site. The military also said that it retrieved 3 cadavers, but added that there were up to 29 fatalities, citing intelligence reports; 7 fatalities were named in some reports. The military explained that some 100-200 rebels were gathered in the area to celebrate the Communist Party of the Philippines' 52nd anniversary on 26 December.",3,1610469089,PHL
7458833,608,PHL11474,11474,20201224,2020,1,Battles,Armed clash,NPA: New People's Army,,2,Military Forces of the Philippines (2016-),,1,12,Southeast Asia,Philippines,Eastern Visayas,Northern Samar,San Isidro,Happy Valley,12.3691,124.4013,1,Sunstar (Philippines),National,"On 24 December 2020, the NPA and the military engaged in a 15-minute firefight in Barangay Happy Valley (San Isidro, Northern Samar, Eastern Visayas). There were no reported casualties on both sides, though the military reported retrieving weapons and other items from the rebels.",0,1610469100,PHL
7458188,608,PHL11531,11531,20201224,2020,1,Battles,Armed clash,NPA: New People's Army,,2,Military Forces of the Philippines (2016-),,1,12,Southeast Asia,Philippines,Central Visayas,Negros Oriental,Siaton,Napacao,9.1406,123.107,1,Manila Bulletin; ABS CBN; CNN,National-International,"On 24 December 2020, 2 suspected NPA militants were killed in a firefight between the NPA and the military in Barangay Napacao (Siaton, Negros Oriental, Central Visayas). The military reported no casualties on their side and said that it retrieved weapons and other items from the rebels.",2,1610469089,PHL
7458831,608,PHL11467,11467,20201223,2020,1,Battles,Armed clash,NPA: New People's Army,,2,Military Forces of the Philippines (2016-),,1,12,Southeast Asia,Philippines,Eastern Visayas,Northern Samar,San Isidro,Happy Valley,12.3691,124.4013,1,Sunstar (Philippines),National,"On 23 December 2020, a suspected NPA militant was wounded and arrested during a firefight between the NPA and the military in Barangay Happy Valley (San Isidro, Northern Samar, Eastern Visayas). The military retrieved a weapon from the rebel.",0,1610469100,PHL
7458183,608,PHL11523,11523,20201223,2020,1,Battles,Armed clash,NPA: New People's Army,,2,Military Forces of the Philippines (2016-),,1,12,Southeast Asia,Philippines,Caraga,Surigao del Sur,Tago,Anahao Daan,8.9485,126.1828,1,ABS CBN; Manila Standard,National,"On 23 December 2020, a suspected NPA militant was killed in a firefight between the NPA and the military in Barangay Anahao Daan (Tago, Surigao del Sur, Caraga). The military reported no casualties on their side and said that it retrieved weapons and other items from the rebels.",1,1610469089,PHL
7458184,608,PHL11524,11524,20201223,2020,1,Battles,Armed clash,BIFF: Bangsamoro Islamic Freedom Fighters,,2,Military Forces of the Philippines (2016-),Military Forces of the Philippines (2016-) Citizen Armed Force Geographical Unit,1,12,Southeast Asia,Philippines,Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,Datu Hoffer Ampatuan,Limpongo,6.8755,124.4487,1,Manila Bulletin; GMA News; Philippine News Agency,National,"On 23 December 2020, a suspected BIFF militant was killed in a 45-minute firefight between the BIFF and the military in Barangay Limpongo (Datu Hoffer Ampatuan, Maguindanao, Bangsamoro Autonomous Region in Muslim Mindanao). An active auxiliary of the military's Citizen Armed Force Geographical Unit, who was with the government troops, was also wounded. The military also reported retrieving weapons and other items from the militants.",1,1610469089,PHL
7458195,608,PHL11546,11546,20201223,2020,1,Battles,Armed clash,NPA: New People's Army,,2,Military Forces of the Philippines (2016-),,1,12,Southeast Asia,Philippines,Soccsksargen,Sultan Kudarat,Palimbang,Namat Masla,6.409,124.1188,1,Philippine News Agency; Manila Bulletin,National,"On 23 December 2020, 7 suspected NPA militants died in a 45-minute firefight between the NPA and the military in Barangay Namat Masla (Palimbang, Sultan Kudarat, Soccsksargen). The military reported no casualties on their side.",7,1610469089,PHL
7458559,608,PHL11525,11525,20201223,2020,1,Battles,Armed clash,NPA: New People's Army,,2,Police Forces of the Philippines (2016-),,1,12,Southeast Asia,Philippines,Bicol Region,Masbate,Masbate City,Masbate City,12.3716,123.6249,1,Philippine Daily Inquirer,National,"On 23 December 2020, a suspected NPA militant was killed in a shootout with the police in Barangay Pawa, Masbate City (Masbate, Bicol Region). Police said they recovered a gun and an IED from the suspected militant.",1,1610469095,PHL
7458830,608,PHL11457,11457,20201222,2020,1,Battles,Armed clash,NPA: New People's Army,,2,Military Forces of the Philippines (2016-),,1,12,Southeast Asia,Philippines,Eastern Visayas,Northern Samar,San Isidro,Happy Valley,12.3691,124.4013,1,Sunstar (Philippines),National,"On 22 December 2020, the NPA and the military engaged in clashes in Barangay Happy Valley (San Isidro, Northern Samar, Eastern Visayas). The military reported no casualties, while it said that there was an undetermined number of casualties on the rebel side. The military retrieved weapons and other items from the rebels.",0,1610469100,PHL
7458180,608,PHL11516,11516,20201222,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Philippines),,3,Civilians (Philippines),Police Forces of the Philippines (2016-),7,37,Southeast Asia,Philippines,Western Visayas,Negros Occidental,Pontevedra,Barangay I,10.3757,122.866,1,Philippine Daily Inquirer; Manila Bulletin,National,"On 22 December 2020, a police intelligence officer was shot dead by unidentified assailants in Barangay I (Pontevedra, Negros Occidental, Western Visayas). The motive for the attack was unclear, though police said it might be connected to the police officer's involvement in anti-drug operations. Police were also investigating the possibility that the attack was carried out by Communist rebels. The police officer was biking or jogging (conflicting reports) in the area at the time of the attack and is assumed off-duty.",1,1610469089,PHL
7458181,608,PHL11517,11517,20201222,2020,1,Violence against civilians,Attack,Police Forces of the Philippines (2016-),,1,Civilians (Philippines),Drug Suspects (Philippines),7,17,Southeast Asia,Philippines,Bicol Region,Albay,Legazpi,Legazpi,13.1413,123.7407,1,ABS CBN; Philippine Daily Inquirer,National,"On 22 December 2020, a drug suspect was wounded during a police raid in Legazpi (Albay, Bicol Region). Police said they recovered meth from the suspect, who was brought to the hospital and arrested.",0,1610469089,PHL
7458546,608,PHL11521,11521,20201222,2020,1,Protests,Peaceful protest,Protesters (Philippines),Akbayan Citizens' Action Party,6,,,0,60,Southeast Asia,Philippines,Northern Mindanao,Misamis Oriental,Cagayan de Oro,Cagayan de Oro,8.4822,124.6472,1,Philippine Daily Inquirer,National,"On 22 December 2020, demonstrators led by Akbayan Youth staged a demonstration outside Xavier University in Cagayan de Oro (Misamis Oriental, Northern Mindanao), in order to condemn a police officer's killing of two civilians in Paniqui, Tarlac on 20 December. The demonstrators criticized persistent police violence and brutality amid the government's war on drugs. [size=no report]",0,1610469095,PHL
7458548,608,PHL11518,11518,20201222,2020,1,Violence against civilians,Attack,Police Forces of the Philippines (2016-),,1,Civilians (Philippines),Drug Suspects (Philippines),7,17,Southeast Asia,Philippines,Bicol Region,Camarines Sur,Buhi,Santa Justina,13.4019,123.479,1,Philippine Daily Inquirer,National,"On 22 December 2020, a drug suspect was killed during a police raid in Barangay Santa Justina (Buhi, Camarines Sur, Bicol Region). Police said they recovered shabu (crystal meth) from the slain suspect, who police said to have a warrant of arrest on illegal drug charges.",1,1610469095,PHL
7458551,608,PHL11519,11519,20201222,2020,1,Violence against civilians,Attack,Police Forces of the Philippines (2016-),Police Forces of the Philippines (2016-) Philippine Drug Enforcement Agency,1,Civilians (Philippines),Drug Suspects (Philippines),7,17,Southeast Asia,Philippines,Eastern Visayas,Leyte,Tacloban,Tacloban,11.2433,125.0047,1,Philippine Daily Inquirer,National,"On 22 December 2020, a drug suspect was killed during a raid by a joint police and PDEA team in Tacloban (Leyte, Eastern Visayas). Police said they retrieved shabu (crystal meth) from the slain suspect.",1,1610469095,PHL
7458557,608,PHL11520,11520,20201222,2020,1,Violence against civilians,Attack,Police Forces of the Philippines (2016-),,1,Civilians (Philippines),Drug Suspects (Philippines),7,17,Southeast Asia,Philippines,Bicol Region,Albay,Libon,Zone V,13.3043,123.443,1,Philippine Daily Inquirer,National,"On 22 December 2020, a drug suspect was killed during a police raid in Barangay Zone V (Libon, Albay, Bicol Region). Police said they recovered shabu (crystal meth) from the slain suspect.",1,1610469095,PHL
7458562,608,PHL11510,11510,20201221,2020,2,Protests,Peaceful protest,Protesters (Philippines),Government of the Philippines (2016-); Military Forces of the Philippines (2016-); NTF-ELCAC: National Task Force to End Local Communist Armed Conflict,6,,,0,60,Southeast Asia,Philippines,Cordillera Administrative Region,Kalinga,Pinukpuk,Ammacian,17.6365,121.3322,1,Philippine Information Agency,National,"Around 21 December 2020 (as reported), local residents, joined by local government and military officials, staged a demonstration against the Communist Party of the Philippines and the New People's Army in Barangay Ammacian (Pinukpuk, Kalinga, Cordillera Administrative Region). The demonstration was an initiative of the local arm of NTF-ELCAC in coordination with the military. [size=no report]",0,1610469096,PHL
7458565,608,PHL11514,11514,20201221,2020,1,Protests,Peaceful protest,Protesters (Philippines),Former NPA: New People's Army,6,,,0,60,Southeast Asia,Philippines,Soccsksargen,Cotabato,Tulunan,Tulunan,6.8166,124.9666,1,Philippine News Agency,National,"On 21 December 2020, at least 200 alleged former NPA members and supporters staged a demonstration against the Communist Party of the Philippines and the New People's Army in Tulunan town (Cotabato, Soccsksargen). [size=at least 200]",0,1610469096,PHL
